time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/explained_variance
12918,800.0,-83.545,857,1755136,135,0.4978776013478637,0.0003,23240,-1.017828594893217,0.2,-0.037993119930615646,-0.010483331978321075,0.025547463,0.268310546875,0.9997560977935791
12934,800.0,-85.805,858,1757184,135,1.2504212338477374,0.0003,23250,-1.0008526053279638,0.2,-0.0325060815201141,0.46838417649269104,0.013188203,0.1705078125,0.9997705817222595
12948,800.0,-86.873,859,1759232,135,0.5337437954731286,0.0003,23260,-1.0190058322623372,0.2,-0.03792582636524457,0.17836906015872955,0.026084747,0.2955078125,0.9996974468231201
12965,800.0,-86.32199999999999,860,1761280,135,0.6427954898681492,0.0003,23270,-0.9960667259991169,0.2,-0.02925511393841589,0.2602784335613251,0.02752056,0.256201171875,0.9997838735580444
12984,800.0,-87.249,861,1763328,135,1.1633022740483283,0.0003,23280,-1.054740765504539,0.2,-0.02878131429606583,0.016225263476371765,0.01803981,0.1455078125,0.9995115995407104
13006,800.0,-87.78299999999997,862,1765376,135,0.7655288804322481,0.0003,23290,-1.0231003265827894,0.2,-0.039001744169218,0.09003792703151703,0.027313014,0.234228515625,0.9996582269668579
13028,800.0,-86.16099999999997,863,1767424,135,1.4116963140666485,0.0003,23300,-1.039044101536274,0.2,-0.026936314204067457,0.33943185210227966,0.018786691,0.177783203125,0.9994224905967712
13045,800.0,-84.27600000000001,864,1769472,135,0.9977899696677923,0.0003,23310,-1.019132175669074,0.2,-0.029217915084154812,0.08624541759490967,0.022971366,0.207861328125,0.9995507597923279
13061,800.0,-83.61699999999999,865,1771520,135,0.8818241994827986,0.0003,23320,-1.0289650250226259,0.2,-0.03382864664308727,0.2191457599401474,0.02033003,0.207470703125,0.9995917081832886
13076,800.0,-83.22300000000001,866,1773568,135,0.9262555577792227,0.0003,23330,-1.0251646565273405,0.2,-0.034404200840799606,0.1271812617778778,0.027219135,0.2142578125,0.9993943572044373
13096,800.0,-83.043,867,1775616,135,0.8406896500848233,0.0003,23340,-1.019326838478446,0.2,-0.03909347503213212,0.21859848499298096,0.027838444,0.259765625,0.9996575713157654
13114,800.0,-83.54900000000002,868,1777664,135,0.8992997846566141,0.0003,23350,-1.057564347796142,0.2,-0.03727460496884305,0.13681234419345856,0.024321573,0.23896484375,0.9995161890983582
13130,800.0,-83.693,869,1779712,135,1.083071288559586,0.0003,23360,-1.0263066556304694,0.2,-0.0426200047833845,0.19908447563648224,0.023382396,0.24677734375,0.9995967149734497
13146,800.0,-83.81,870,1781760,135,0.7664531715679914,0.0003,23370,-1.0535585127770901,0.2,-0.034903224664594744,0.04845289885997772,0.026401669,0.216943359375,0.9996193051338196
13166,800.0,-83.821,871,1783808,135,0.7036145003512502,0.0003,23380,-1.0245465533807874,0.2,-0.03961099599255249,0.0727434754371643,0.025025032,0.291162109375,0.9996640086174011
13184,800.0,-83.604,872,1785856,135,0.7498279004357755,0.0003,23390,-1.065473841316998,0.2,-0.030281196150463076,0.11259020864963531,0.025253411,0.23955078125,0.9996647238731384
13202,800.0,-83.66300000000001,873,1787904,135,0.5606542334891855,0.0003,23400,-1.0239375120028853,0.2,-0.03922109177074162,0.12701013684272766,0.033163086,0.258447265625,0.9996806979179382
13219,800.0,-83.67699999999999,874,1789952,135,0.4866970103699714,0.0003,23410,-1.0508420933037996,0.2,-0.042808995192172,0.3430129885673523,0.033380177,0.2640625,0.999748706817627
13237,800.0,-83.889,875,1792000,135,0.551301944302395,0.0003,23420,-1.0693398540839554,0.2,-0.03649653524917085,0.0750625729560852,0.025724975,0.250048828125,0.9996598362922668
13253,800.0,-83.73100000000001,876,1794048,135,0.7531163942068815,0.0003,23430,-1.0285143356770277,0.2,-0.03888816486287396,0.08549544960260391,0.02202436,0.236572265625,0.9997497200965881
13268,800.0,-84.243,877,1796096,135,0.547622187109664,0.0003,23440,-1.067439229786396,0.2,-0.035868211305933075,0.15234902501106262,0.025209006,0.244775390625,0.999661386013031
13284,800.0,-84.53200000000001,878,1798144,135,0.6339565716218203,0.0003,23450,-1.03846627343446,0.2,-0.045224317678366786,0.33759036660194397,0.029040305,0.29013671875,0.9998014569282532
13299,800.0,-86.45399999999998,879,1800192,135,0.523403130332008,0.0003,23460,-1.0874423891305924,0.2,-0.03296335531922523,0.10326741635799408,0.018720713,0.24892578125,0.9997085928916931
13312,800.0,-86.79,880,1802240,135,0.5882853084243834,0.0003,23470,-1.0800805823877453,0.2,-0.03495819110685261,0.0756646990776062,0.028444713,0.272607421875,0.999763548374176
13326,800.0,-86.86300000000001,881,1804288,135,0.7663674824405462,0.0003,23480,-1.0739623073488473,0.2,-0.03076481038078782,0.1732998490333557,0.020666245,0.202587890625,0.9997621178627014
13339,800.0,-86.60699999999999,882,1806336,135,0.5970944541040808,0.0003,23490,-1.0950033286586405,0.2,-0.04584854085551342,0.11194019019603729,0.026600387,0.3119140625,0.9996832609176636
13352,800.0,-86.767,883,1808384,135,0.5952710672281682,0.0003,23500,-1.0815575148910284,0.2,-0.0411943514860468,-0.02234707772731781,0.027398603,0.3162109375,0.9997100234031677
13367,800.0,-85.707,884,1810432,135,0.6688610597047955,0.0003,23510,-1.0685031766071915,0.2,-0.0382038786119665,0.0017918944358825684,0.035855837,0.240625,0.9997029304504395
13383,800.0,-86.335,885,1812480,135,0.8089784182142467,0.0003,23520,-1.0590664681047202,0.2,-0.03391341207025107,0.29628777503967285,0.025728686,0.270703125,0.9997245073318481
13407,800.0,-84.63700000000003,886,1814528,135,0.6161191077902913,0.0003,23530,-1.0955980736762285,0.2,-0.040070108202053235,0.011740654706954956,0.023213524,0.27685546875,0.999625027179718
13425,800.0,-84.429,887,1816576,135,0.8364583674818278,0.0003,23540,-1.0385385448113085,0.2,-0.03746179032314103,0.20602306723594666,0.020317094,0.201220703125,0.9996685981750488
13444,800.0,-83.337,888,1818624,135,0.8393675494939089,0.0003,23550,-1.0844589686021209,0.2,-0.02986073123283859,0.25650396943092346,0.023241974,0.22060546875,0.9997166395187378
13461,800.0,-83.41699999999999,889,1820672,135,0.8191345642786473,0.0003,23560,-1.044294425100088,0.2,-0.04184566169278696,0.5115119814872742,0.031231955,0.26875,0.99969482421875
13476,800.0,-83.228,890,1822720,135,0.6839649604167789,0.0003,23570,-1.0657502822577953,0.2,-0.039064655952097384,0.046671099960803986,0.022224884,0.225048828125,0.9997543096542358
13493,800.0,-84.031,891,1824768,135,0.7068381045013666,0.0003,23580,-1.0662703972309828,0.2,-0.03237570382625563,0.01470164954662323,0.029284928,0.290087890625,0.9997687339782715
13518,800.0,-82.91799999999998,892,1826816,135,0.7586241765879095,0.0003,23590,-1.0641782067716121,0.2,-0.039379711357469205,0.1727517545223236,0.030535847,0.276904296875,0.9997617602348328
13532,800.0,-82.23899999999999,893,1828864,135,0.6741278246045113,0.0003,23600,-1.065502765774727,0.2,-0.03351266604731791,0.12318731844425201,0.024949705,0.23193359375,0.9996866583824158
13547,800.0,-81.265,894,1830912,135,0.580937429703772,0.0003,23610,-1.0666274962946773,0.2,-0.03661953102855477,0.11667691171169281,0.025230568,0.274609375,0.9997719526290894
13563,800.0,-80.443,895,1832960,135,0.7224178456235677,0.0003,23620,-1.0665809743106365,0.2,-0.039528576352313397,0.7038259506225586,0.024549836,0.2603515625,0.9997343420982361
13583,800.0,-81.10700000000001,896,1835008,135,0.7783401358872652,0.0003,23630,-1.0486136473715306,0.2,-0.03954929703249945,0.06915228068828583,0.03579664,0.29248046875,0.9996446371078491
13598,800.0,-80.319,897,1837056,135,0.532512150844559,0.0003,23640,-1.1006864733994006,0.2,-0.029937559977406637,0.36351269483566284,0.034908574,0.302490234375,0.9997603297233582
13616,800.0,-80.851,898,1839104,135,0.8089258799795062,0.0003,23650,-1.1263956185430288,0.2,-0.01817902137845522,0.1297684609889984,0.028550558,0.23154296875,0.9991601705551147
13634,800.0,-82.138,899,1841152,135,1.1195955326780678,0.0003,23660,-1.0358973149210216,0.2,-0.037684931707917715,0.26481783390045166,0.023134537,0.217724609375,0.9996317625045776
13653,800.0,-82.57,900,1843200,134,0.5786872614640742,0.0003,23670,-1.0743165954947471,0.2,-0.039471422557835464,0.14019323885440826,0.033177517,0.25849609375,0.9996954798698425
13668,800.0,-83.65100000000001,901,1845248,134,0.8081486763432622,0.0003,23680,-1.0380279630422593,0.2,-0.05022783340973547,0.16097581386566162,0.025436105,0.287890625,0.9993324279785156
13683,800.0,-86.358,902,1847296,135,0.5133682099170983,0.0003,23690,-1.0616078041493893,0.2,-0.0279285426120623,0.12082137167453766,0.031910587,0.27744140625,0.9996402263641357
13698,800.0,-86.47,903,1849344,134,0.7176339695695788,0.0003,23700,-1.0601755823940038,0.2,-0.025519017979240742,0.055639639496803284,0.030284297,0.2685546875,0.9995057582855225
13715,800.0,-87.55,904,1851392,134,0.6724136816803366,0.0003,23710,-1.069711801968515,0.2,-0.032919310200668406,0.16995280981063843,0.02193262,0.225341796875,0.9996545910835266
13730,800.0,-89.065,905,1853440,134,0.5366533345077187,0.0003,23720,-1.0347892832010985,0.2,-0.020923234484507704,0.20212413370609283,0.028029488,0.248974609375,0.9996137022972107
13747,800.0,-89.28200000000002,906,1855488,134,0.8400064717512578,0.0003,23730,-1.070915823802352,0.2,-0.02975157615437638,0.15592171251773834,0.017020285,0.216650390625,0.9996225833892822
13763,800.0,-88.99099999999999,907,1857536,134,0.6758803139440716,0.0003,23740,-1.0874408343806863,0.2,-0.02672541426290991,0.18633398413658142,0.030028138,0.253955078125,0.9996210336685181
13776,800.0,-88.91099999999999,908,1859584,134,0.8967491677962244,0.0003,23750,-1.0454573335126043,0.2,-0.03234280817268882,0.4058869779109955,0.027511638,0.26005859375,0.9996955990791321
13789,800.0,-88.49300000000001,909,1861632,135,0.7116850662045181,0.0003,23760,-1.0789808064699173,0.2,-0.031662260940356644,0.019599363207817078,0.021223292,0.23876953125,0.9996227622032166
13802,800.0,-88.56200000000003,910,1863680,135,0.6523752649780363,0.0003,23770,-1.0458749681711197,0.2,-0.038103497980046086,0.12401440739631653,0.026568253,0.252734375,0.9997206330299377
13819,800.0,-88.84,911,1865728,135,0.41194637019652874,0.0003,23780,-1.0530250309035183,0.2,-0.03596832432958763,0.006082482635974884,0.02360387,0.2361328125,0.9995238184928894
13835,800.0,-89.57600000000001,912,1867776,135,0.7463489362038672,0.0003,23790,-1.0453087903559208,0.2,-0.027289883358753285,0.319362610578537,0.020838093,0.2357421875,0.9995837211608887
13852,800.0,-89.75500000000002,913,1869824,134,0.3973758407402784,0.0003,23800,-1.0848901925608516,0.2,-0.036391280346288114,0.12852318584918976,0.02266724,0.295166015625,0.9997080564498901
13867,800.0,-89.99600000000001,914,1871872,134,0.9149626643396914,0.0003,23810,-1.0630228187888862,0.2,-0.03323297829920193,0.24610565602779388,0.030934034,0.2326171875,0.9996501803398132
13884,800.0,-90.619,915,1873920,134,0.5622173427138477,0.0003,23820,-1.087531578913331,0.2,-0.03346618029972888,0.0010495856404304504,0.029496096,0.251708984375,0.9996889233589172
13907,800.0,-90.44699999999999,916,1875968,134,0.7071711144410073,0.0003,23830,-1.0667876156046987,0.2,-0.031877975570387206,0.03395664691925049,0.028915413,0.305615234375,0.9994824528694153
13931,800.0,-89.80699999999999,917,1878016,134,0.6030952108092607,0.0003,23840,-1.041811478510499,0.2,-0.044655352635891175,0.008791908621788025,0.027501741,0.303857421875,0.9997600317001343
13948,800.0,-86.56299999999999,918,1880064,134,1.1311797305475921,0.0003,23850,-1.0482737183570863,0.2,-0.03424476972868433,0.5120583772659302,0.022935707,0.230712890625,0.9994717836380005
13966,800.0,-85.029,919,1882112,134,2.0099267434328794,0.0003,23860,-1.0524512058123947,0.2,-0.04782235283055343,1.1654582023620605,0.0269548,0.276611328125,0.999290943145752
13981,800.0,-82.492,920,1884160,134,2.3000540702603756,0.0003,23870,-1.0579825177788735,0.2,-0.03466276164908777,1.272269606590271,0.024634955,0.223974609375,0.9990004897117615
13997,800.0,-80.352,921,1886208,134,0.8699465443380177,0.0003,23880,-1.0575102191418408,0.2,-0.04322653393319342,0.4462350606918335,0.028848678,0.2720703125,0.9996576309204102
14013,800.0,-79.619,922,1888256,134,1.1951938378624618,0.0003,23890,-1.0551221743226051,0.2,-0.040193100400210825,0.45617032051086426,0.027718969,0.25107421875,0.999612033367157
14035,800.0,-77.546,923,1890304,134,0.5716613309923559,0.0003,23900,-1.0567827206104994,0.2,-0.03850390610168688,0.3975794315338135,0.033423,0.325830078125,0.9997792840003967
14066,800.0,-76.019,924,1892352,134,1.8679985244758428,0.0003,23910,-1.058340190164745,0.2,-0.04637921317480505,0.6370542645454407,0.031654265,0.278759765625,0.9993160367012024
14097,800.0,-74.19,925,1894400,134,0.7398712722584605,0.0003,23920,-1.06160408873111,0.2,-0.04516307483718265,0.08757774531841278,0.02309724,0.23623046875,0.999692976474762
14123,800.0,-73.998,926,1896448,134,1.2868714111391455,0.0003,23930,-1.0372766779735685,0.2,-0.048699012641736775,0.6943801641464233,0.028485984,0.27421875,0.9994699358940125
14139,800.0,-73.09499999999998,927,1898496,134,0.7470818654634058,0.0003,23940,-1.0871778327971697,0.2,-0.043248340237187224,0.11350466310977936,0.029429693,0.263134765625,0.9996781945228577
14155,800.0,-73.17,928,1900544,134,1.6163952965289354,0.0003,23950,-1.0333421427756548,0.2,-0.04729384759557433,0.5793709754943848,0.032942973,0.257763671875,0.9992894530296326
14170,800.0,-70.77,929,1902592,134,0.9601156959310174,0.0003,23960,-1.059839728847146,0.2,-0.0385233813940431,0.2569649815559387,0.021476304,0.24794921875,0.9994991421699524
14186,800.0,-67.643,930,1904640,134,2.866239215619862,0.0003,23970,-1.0455017421394586,0.2,-0.047913474521192254,1.1946725845336914,0.031237846,0.2533203125,0.9988218545913696
14203,800.0,-66.85700000000001,931,1906688,134,3.764480755291879,0.0003,23980,-1.021274204365909,0.2,-0.04567200142191723,0.6328614354133606,0.024993556,0.228271484375,0.9986085295677185
14216,800.0,-64.123,932,1908736,134,2.0364745294675233,0.0003,23990,-1.0114034295082093,0.2,-0.04779561693867436,0.7474655508995056,0.028597986,0.26875,0.9987002015113831
14229,800.0,-62.279,933,1910784,134,1.8297070724889637,0.0003,24000,-1.0242851361632348,0.2,-0.04601212729176041,0.4436717629432678,0.027847674,0.230712890625,0.9992885589599609
14243,800.0,-58.95099999999999,934,1912832,134,1.8366933250799775,0.0003,24010,-1.009116256609559,0.2,-0.051826294694910756,0.6180759072303772,0.029136721,0.26640625,0.9989882707595825
14258,800.0,-56.26399999999999,935,1914880,134,2.738724820502102,0.0003,24020,-0.9950468817725777,0.2,-0.04544239692040719,0.5634771585464478,0.02691373,0.236669921875,0.9990068078041077
14271,800.0,-54.157999999999994,936,1916928,134,2.001397660933435,0.0003,24030,-0.998790218308568,0.2,-0.039609883137745786,0.8628544807434082,0.02582645,0.24560546875,0.9989405870437622
14284,800.0,-51.025999999999996,937,1918976,134,1.2220252152532338,0.0003,24040,-1.0262571765109896,0.2,-0.03670126584474929,0.1425376981496811,0.028519044,0.258740234375,0.9991708397865295
14297,800.0,-46.941999999999986,938,1921024,134,2.090606258250773,0.0003,24050,-1.00733555033803,0.2,-0.03321173513832036,0.5778408646583557,0.022434134,0.202978515625,0.9989197254180908
14309,800.0,-41.925,939,1923072,134,2.258981749974191,0.0003,24060,-0.9656667809933424,0.2,-0.04288297773018712,0.6675816774368286,0.026588522,0.231298828125,0.9991256594657898
14322,800.0,-38.618,940,1925120,134,3.7566817186772825,0.0003,24070,-0.9931701505556703,0.2,-0.038337588199647145,1.7579410076141357,0.02901908,0.235888671875,0.9989765882492065
14335,800.0,-33.766999999999996,941,1927168,134,2.243128727376461,0.0003,24080,-0.9540801588445902,0.2,-0.04556659264490008,0.4210769534111023,0.029505592,0.239404296875,0.9992205500602722
14348,800.0,-30.094,942,1929216,134,2.264407991990447,0.0003,24090,-1.0059064453467728,0.2,-0.0400473932211753,0.5731227397918701,0.023409847,0.234521484375,0.9991776943206787
14361,800.0,-25.782999999999998,943,1931264,134,3.3026894979178905,0.0003,24100,-0.946052435040474,0.2,-0.04227208908414468,1.4718178510665894,0.023583738,0.211279296875,0.9984441995620728
14374,800.0,-22.425,944,1933312,134,2.1210521459579468,0.0003,24110,-0.9737750876694917,0.2,-0.04069116117752856,0.9686274528503418,0.024514494,0.240478515625,0.9991661906242371
14386,800.0,-20.335,945,1935360,134,4.300356704741716,0.0003,24120,-0.9775054264813662,0.2,-0.03419214696768904,2.1583802700042725,0.020641275,0.200390625,0.9985116720199585
14398,800.0,-17.538999999999998,946,1937408,134,1.2043024288490414,0.0003,24130,-0.8314083490520716,0.2,-0.027152784194913692,0.22001606225967407,0.049152024,0.247607421875,0.9977605938911438
14411,800.0,-14.741000000000001,947,1939456,134,1.778747215680778,0.0003,24140,-0.9362383004277944,0.2,-0.03320425782585516,0.45352840423583984,0.023513356,0.220166015625,0.9985084533691406
14424,800.0,-11.264000000000001,948,1941504,134,2.039349338784814,0.0003,24150,-0.9050668163225055,0.2,-0.03972062601096695,0.44980892539024353,0.024551285,0.21171875,0.9992003440856934
14437,800.0,-8.735,949,1943552,134,2.4003076307475566,0.0003,24160,-0.9693682068958879,0.2,-0.043994648463558404,0.4114409387111664,0.024698367,0.251220703125,0.999244749546051
14449,800.0,-5.460000000000001,950,1945600,134,1.6621900301426649,0.0003,24170,-0.9301066316664219,0.2,-0.036257401181501336,0.4577407240867615,0.023772877,0.235693359375,0.9988901019096375
14461,800.0,-1.9430000000000007,951,1947648,134,1.3935088180936872,0.0003,24180,-0.9683680465444923,0.2,-0.03301324562198715,0.2201959192752838,0.02859759,0.25244140625,0.9988954067230225
14475,800.0,-0.31900000000000067,952,1949696,134,2.213044895604253,0.0003,24190,-0.9044697796925902,0.2,-0.037438230188854504,0.7004719376564026,0.022489056,0.19599609375,0.9990009665489197
14487,800.0,1.8399999999999994,953,1951744,134,3.2274945702403786,0.0003,24200,-0.8634940709918737,0.2,-0.08151801595813594,0.3574957251548767,0.05110974,0.3365234375,0.9978863000869751
14500,800.0,4.146999999999999,954,1953792,134,2.5829049279913305,0.0003,24210,-0.9278413180261851,0.2,-0.031997180863982067,0.6544973850250244,0.03430371,0.233203125,0.9977034330368042
14513,800.0,7.958000000000001,955,1955840,134,2.9469988785684107,0.0003,24220,-0.8882966523990035,0.2,-0.03631093092990341,0.9570084810256958,0.020656068,0.212451171875,0.9989669919013977
14527,800.0,10.110000000000003,956,1957888,134,2.3076964214444162,0.0003,24230,-0.8959322540089488,0.2,-0.028909551378455946,0.46910202503204346,0.020994578,0.18974609375,0.9992409944534302
14540,800.0,11.702000000000004,957,1959936,134,2.2165416974574326,0.0003,24240,-0.8734617935493588,0.2,-0.0378370871025254,0.6886337399482727,0.02375202,0.21591796875,0.9989278316497803
14553,800.0,13.077000000000004,958,1961984,134,2.2621924286708235,0.0003,24250,-0.8840372130274773,0.2,-0.032046843096031806,0.47259557247161865,0.025143575,0.23134765625,0.999224841594696
14566,800.0,15.653000000000004,959,1964032,134,1.7111431728117168,0.0003,24260,-0.8779696112498641,0.2,-0.035716495930682865,0.23797038197517395,0.023391197,0.2162109375,0.9987947940826416
14579,800.0,16.952,960,1966080,134,2.138406651467085,0.0003,24270,-0.852623750269413,0.2,-0.03612030515650986,0.8636423945426941,0.029149141,0.25947265625,0.9990229606628418
14591,800.0,19.709999999999997,961,1968128,134,1.981277104653418,0.0003,24280,-0.9044102165848017,0.2,-0.030295515585748944,0.3871959447860718,0.029383017,0.214599609375,0.9986143708229065
14604,800.0,18.591,962,1970176,134,2.937068058922887,0.0003,24290,-0.8527282016351819,0.2,-0.036302344413707034,1.168538212776184,0.024182957,0.18662109375,0.9987777471542358
14618,800.0,21.863000000000003,963,1972224,134,1.5309819923713803,0.0003,24300,-0.9235272342339158,0.2,-0.037484971110825424,0.503679096698761,0.03421613,0.26796875,0.9986897706985474
14630,800.0,21.965999999999998,964,1974272,134,1.946603447571397,0.0003,24310,-0.8172887476161123,0.2,-0.03754376876167953,0.703527569770813,0.029075498,0.234912109375,0.9992750883102417
14642,800.0,22.244,965,1976320,134,1.3542221962474286,0.0003,24320,-0.9566077353432775,0.2,-0.027464859434985556,0.5712125897407532,0.026880376,0.251123046875,0.9991280436515808
14655,800.0,24.741999999999997,966,1978368,134,1.8399355836212634,0.0003,24330,-0.9090283310040832,0.2,-0.02487641069747042,0.6060168743133545,0.024762847,0.230615234375,0.9984556436538696
14668,800.0,26.801,967,1980416,135,1.6165306754410267,0.0003,24340,-0.8739331619814038,0.2,-0.028052332482184285,0.7218149900436401,0.025095094,0.23251953125,0.9994240403175354
14682,800.0,28.017999999999997,968,1982464,135,1.298461471311748,0.0003,24350,-0.8997682066634297,0.2,-0.031051288178423418,0.39890867471694946,0.025773391,0.22919921875,0.9993797540664673
14695,800.0,29.346000000000004,969,1984512,135,1.1920953761786222,0.0003,24360,-0.8620046816766262,0.2,-0.03494539008534048,0.15870347619056702,0.030377211,0.23037109375,0.9994896054267883
14708,800.0,29.733999999999995,970,1986560,135,1.5171106154099108,0.0003,24370,-0.9013671737164259,0.2,-0.03187881224148441,0.18996445834636688,0.023419144,0.206494140625,0.9995672106742859
14722,800.0,29.931000000000004,971,1988608,135,1.2070282655768096,0.0003,24380,-0.8752591401338577,0.2,-0.03592922573443502,0.42297399044036865,0.024235835,0.226904296875,0.9991577863693237
14735,800.0,30.615000000000006,972,1990656,135,1.2674021612852813,0.0003,24390,-0.9256820097565651,0.2,-0.022996097098803146,0.5756658315658569,0.028883442,0.270166015625,0.9993399977684021
14747,800.0,30.778000000000002,973,1992704,135,1.4230483129620553,0.0003,24400,-0.8488731475546956,0.2,-0.031014663906535133,0.3542940616607666,0.025245601,0.217236328125,0.9996181726455688
14760,800.0,31.129,974,1994752,135,1.5494192842394114,0.0003,24410,-0.8977870121598244,0.2,-0.028134459687862545,0.44471287727355957,0.023936257,0.230908203125,0.9995228052139282
14774,800.0,33.769,975,1996800,135,1.1266989678144455,0.0003,24420,-0.8672084765508771,0.2,-0.028639784465485717,0.2835083603858948,0.024085697,0.217626953125,0.999688446521759
14786,800.0,32.28099999999999,976,1998848,135,1.1791795931756497,0.0003,24430,-0.8734924351796508,0.2,-0.03406332551239757,0.42456603050231934,0.028083853,0.21611328125,0.9995695948600769
14799,800.0,33.4,977,2000896,135,1.2554661150090396,0.0003,24440,-0.9106147801503539,0.2,-0.026536876781028694,0.36405351758003235,0.030401815,0.2375,0.9989758729934692
